narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,narration_number,narration_number_large,verb_noun_pair,affordance,irr-action,grasp-type,affordance_classes,irr-action_classes,action_classes,verb_classes
P30_111_106,P30,P30_111,00:03:42.60,00:03:42.26,00:03:42.81,11113,11140,close cupboard,close,4,cupboard,3,['cupboard'],[3],111.0106,300111.0106,close--cupboard,push0,push,0,2,2,6,0
P30_111_108,P30,P30_111,00:03:45.35,00:03:44.05,00:03:44.78,11202,11239,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0108,300111.0108,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_113,P30,P30_111,00:04:05.35,00:04:03.82,00:04:04.91,12191,12245,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0113,300111.0113,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_120,P30,P30_111,00:04:46.85,00:04:46.32,00:04:47.48,14316,14374,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],111.012,300111.012,pick-up--board:chopping,pick1,pick,1,12,4,75,16
P30_111_122,P30,P30_111,00:04:56.85,00:04:56.78,00:04:57.58,14838,14879,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],111.0122,300111.0122,put-down--board:chopping,place1,place,1,3,3,83,2
P30_111_123,P30,P30_111,00:04:57.60,00:04:57.12,00:04:57.81,14856,14890,put down knife,put-down,1,knife,4,['knife'],[4],111.0123,300111.0123,put-down--knife,place3,place,3,5,3,8,2
P30_111_131,P30,P30_111,00:05:29.60,00:05:23.98,00:05:29.82,16199,16491,put down pan,put-down,1,pan,5,['pan'],[5],111.0131,300111.0131,put-down--pan,place4,place,4,7,3,11,2
P30_111_132,P30,P30_111,00:05:30.85,00:05:29.92,00:05:31.11,16496,16555,open drawer,open,3,drawer,8,['drawer'],[8],111.0132,300111.0132,open--drawer,pull4,pull,4,1,1,3,1
P30_111_133,P30,P30_111,00:05:31.85,00:05:31.21,00:05:33.30,16560,16665,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0133,300111.0133,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_134,P30,P30_111,00:05:32.35,00:05:31.89,00:05:32.80,16594,16640,put down spoon,put-down,1,spoon,1,['spoon'],[1],111.0134,300111.0134,put-down--spoon,place3,place,3,5,3,25,2
P30_111_135,P30,P30_111,00:05:33.10,00:05:31.00,00:05:33.52,16550,16676,close drawer,close,4,drawer,8,['drawer'],[8],111.0135,300111.0135,close--drawer,push0,push,0,2,2,9,0
P30_111_139,P30,P30_111,00:05:41.60,00:05:38.40,00:05:39.75,16920,16987,move tap,move,11,tap,0,['tap'],[0],111.0139,300111.0139,move--tap,move3,move,3,33,13,68,17
P30_111_144,P30,P30_111,00:05:51.60,00:05:51.25,00:05:51.79,17562,17589,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0144,300111.0144,turn-off--tap,press0,press,0,6,5,10,4
P30_111_146,P30,P30_111,00:05:57.85,00:05:56.67,00:05:58.74,17833,17937,open fridge,open,3,fridge,12,['fridge'],[12],111.0146,300111.0146,open--fridge,pull4,pull,4,1,1,1,1
P30_111_148,P30,P30_111,00:06:02.60,00:06:02.20,00:06:02.90,18110,18145,open cupboard,open,3,cupboard,3,['cupboard'],[3],111.0148,300111.0148,open--cupboard,pull4,pull,4,1,1,4,1
P30_111_149,P30,P30_111,00:06:04.10,00:06:03.03,00:06:04.25,18151,18212,pick up glass,pick-up,0,glass,10,['glass'],[10],111.0149,300111.0149,pick-up--glass,pick1,pick,1,12,4,71,16
P30_111_150,P30,P30_111,00:06:04.85,00:06:04.70,00:06:05.21,18235,18260,close cupboard,close,4,cupboard,3,['cupboard'],[3],111.015,300111.015,close--cupboard,push0,push,0,2,2,6,0
P30_111_151,P30,P30_111,00:06:05.85,00:06:05.30,00:06:06.18,18265,18309,put down glass,put-down,1,glass,10,['glass'],[10],111.0151,300111.0151,put-down--glass,place1,place,1,3,3,27,2
P30_111_153,P30,P30_111,00:06:10.85,00:06:10.58,00:06:11.54,18529,18577,open fridge,open,3,fridge,12,['fridge'],[12],111.0153,300111.0153,open--fridge,pull4,pull,4,1,1,1,1
P30_111_155,P30,P30_111,00:06:12.85,00:06:12.26,00:06:13.17,18613,18658,close fridge,close,4,fridge,12,['fridge'],[12],111.0155,300111.0155,close--fridge,push0,push,0,2,2,2,0
P30_111_157,P30,P30_111,00:06:15.60,00:06:15.21,00:06:15.97,18760,18798,pick up glass,pick-up,0,glass,10,['glass'],[10],111.0157,300111.0157,pick-up--glass,pick1,pick,1,12,4,71,16
P30_111_159,P30,P30_111,00:06:21.35,00:06:20.82,00:06:21.61,19041,19080,put down glass,put-down,1,glass,10,['glass'],[10],111.0159,300111.0159,put-down--glass,place1,place,1,3,3,27,2
P30_111_161,P30,P30_111,00:06:26.60,00:06:26.13,00:06:26.56,19306,19328,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0161,300111.0161,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_162,P30,P30_111,00:06:26.85,00:06:26.66,00:06:27.17,19333,19358,pick up onion,pick-up,0,onion,16,['onion'],[16],111.0162,300111.0162,pick-up--onion,pick3,pick,3,4,4,66,16
P30_111_165,P30,P30_111,00:06:34.60,00:06:33.97,00:06:34.75,19698,19737,cut top off onion,cut,7,onion,16,['onion'],[16],111.0165,300111.0165,cut--onion,move(press)5,move(press),5,9,7,15,6
P30_111_167,P30,P30_111,00:06:38.35,00:06:37.05,00:06:37.55,19852,19877,pick up onion,pick-up,0,onion,16,['onion'],[16],111.0167,300111.0167,pick-up--onion,pick3,pick,3,4,4,66,16
P30_111_170,P30,P30_111,00:06:44.35,00:06:43.85,00:06:44.86,20192,20243,pick up knife,pick-up,0,knife,4,['knife'],[4],111.017,300111.017,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_173,P30,P30_111,00:06:55.35,00:06:54.37,00:06:54.65,20718,20732,put down knife,put-down,1,knife,4,['knife'],[4],111.0173,300111.0173,put-down--knife,place3,place,3,5,3,8,2
P30_111_174,P30,P30_111,00:06:58.10,00:06:57.15,00:06:57.90,20857,20895,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0174,300111.0174,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_178,P30,P30_111,00:07:23.35,00:07:20.70,00:07:21.76,22035,22088,put down spoon,put-down,1,spoon,1,['spoon'],[1],111.0178,300111.0178,put-down--spoon,place3,place,3,5,3,25,2
P30_111_184,P30,P30_111,00:07:44.85,00:07:44.00,00:07:44.83,23200,23241,put down passata lid,put-down,1,lid,6,['lid'],[6],111.0184,300111.0184,put-down--lid,place1,place,1,3,3,50,2
P30_111_186,P30,P30_111,00:07:46.60,00:07:45.78,00:07:46.86,23289,23343,pour water into passata bottle,pour-into,9,water,27,"['water', 'bottle:passata']","[27, 15]",111.0186,300111.0186,pour-into--water,overturn5,overturn,5,59,18,16,7
P30_111_187,P30,P30_111,00:07:47.10,00:07:46.80,00:07:47.56,23340,23378,pick up passata lid,pick-up,0,lid,6,['lid'],[6],111.0187,300111.0187,pick-up--lid,pick3,pick,3,4,4,61,16
P30_111_194,P30,P30_111,00:07:58.10,00:07:57.72,00:07:58.11,23886,23905,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0194,300111.0194,turn-off--tap,press0,press,0,6,5,10,4
P30_111_200,P30,P30_111,00:08:04.85,00:08:04.12,00:08:04.75,24206,24237,turn off tap,turn-off,8,tap,0,['tap'],[0],111.02,300111.02,turn-off--tap,press0,press,0,6,5,10,4
P30_111_201,P30,P30_111,00:08:05.35,00:08:04.90,00:08:05.40,24245,24270,put lid on bottle,put-on,1,lid,6,"['lid', 'bottle']","[6, 15]",111.0201,300111.0201,put-on--lid,rotate5,rotate,5,8,6,84,20
P30_111_203,P30,P30_111,00:08:08.85,00:08:08.85,00:08:09.41,24442,24470,open bottle,open,3,bottle,15,['bottle'],[15],111.0203,300111.0203,open--bottle,rotate5,rotate,5,8,6,39,1
P30_111_212,P30,P30_111,00:08:33.10,00:08:31.45,00:08:32.95,25572,25647,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0212,300111.0212,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_220,P30,P30_111,00:09:07.10,00:09:05.64,00:09:07.39,27282,27369,open cupboards,open,3,cupboard,3,['cupboard'],[3],111.022,300111.022,open--cupboard,pull4,pull,4,1,1,4,1
P30_111_227,P30,P30_111,00:09:27.35,00:09:26.37,00:09:27.76,28318,28388,close cupboard,close,4,cupboard,3,['cupboard'],[3],111.0227,300111.0227,close--cupboard,push0,push,0,2,2,6,0
P30_111_233,P30,P30_111,00:09:43.35,00:09:41.75,00:09:42.35,29087,29117,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0233,300111.0233,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_237,P30,P30_111,00:09:51.60,00:09:50.79,00:09:51.96,29539,29598,open oven,open,3,oven,46,['oven'],[46],111.0237,300111.0237,open--oven,pull4,pull,4,1,1,46,1
P30_111_239,P30,P30_111,00:09:53.85,00:09:52.94,00:09:53.98,29647,29699,close oven,close,4,oven,46,['oven'],[46],111.0239,300111.0239,close--oven,push4,push,4,22,2,47,0
P30_111_254,P30,P30_111,00:10:33.35,00:10:32.13,00:10:33.15,31606,31657,open drawer,open,3,drawer,8,['drawer'],[8],111.0254,300111.0254,open--drawer,pull4,pull,4,1,1,3,1
P30_111_260,P30,P30_111,00:10:42.85,00:10:41.71,00:10:42.88,32085,32144,close drawer,close,4,drawer,8,['drawer'],[8],111.026,300111.026,close--drawer,push0,push,0,2,2,9,0
P30_111_264,P30,P30_111,00:10:49.86,00:10:49.40,00:10:50.69,32470,32534,open fridge,open,3,fridge,12,['fridge'],[12],111.0264,300111.0264,open--fridge,pull4,pull,4,1,1,1,1
P30_111_267,P30,P30_111,00:10:55.85,00:10:55.02,00:10:55.75,32751,32787,close fridge,close,4,fridge,12,['fridge'],[12],111.0267,300111.0267,close--fridge,push0,push,0,2,2,2,0
P30_111_272,P30,P30_111,00:11:08.35,00:11:07.67,00:11:08.70,33383,33435,open fridge,open,3,fridge,12,['fridge'],[12],111.0272,300111.0272,open--fridge,pull4,pull,4,1,1,1,1
P30_111_274,P30,P30_111,00:11:11.36,00:11:10.22,00:11:11.26,33511,33563,close fridge,close,4,fridge,12,['fridge'],[12],111.0274,300111.0274,close--fridge,push0,push,0,2,2,2,0
P30_111_277,P30,P30_111,00:11:15.85,00:11:14.84,00:11:16.38,33742,33819,open fridge,open,3,fridge,12,['fridge'],[12],111.0277,300111.0277,open--fridge,pull4,pull,4,1,1,1,1
P30_111_286,P30,P30_111,00:11:29.60,00:11:29.40,00:11:30.52,34470,34526,close fridge,close,4,fridge,12,['fridge'],[12],111.0286,300111.0286,close--fridge,push0,push,0,2,2,2,0
P30_111_288,P30,P30_111,00:11:36.35,00:11:35.53,00:11:36.39,34776,34819,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0288,300111.0288,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_295,P30,P30_111,00:12:17.60,00:12:16.85,00:12:17.63,36842,36881,pick up glass,pick-up,0,glass,10,['glass'],[10],111.0295,300111.0295,pick-up--glass,pick1,pick,1,12,4,71,16
P30_111_297,P30,P30_111,00:12:25.10,00:12:23.73,00:12:25.03,37186,37251,put down glass,put-down,1,glass,10,['glass'],[10],111.0297,300111.0297,put-down--glass,place1,place,1,3,3,27,2
P30_111_312,P30,P30_111,00:13:18.10,00:13:17.84,00:13:18.98,39892,39949,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0312,300111.0312,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_315,P30,P30_111,00:13:24.36,00:13:23.89,00:13:26.53,40194,40326,rinse spoon,rinse,2,spoon,1,['spoon'],[1],111.0315,300111.0315,rinse--spoon,rub(overturn)5,rub(overturn),5,17,11,32,10
P30_111_316,P30,P30_111,00:13:27.35,00:13:26.63,00:13:27.95,40331,40397,put spoon in drying rack,put-in,5,spoon,1,"['spoon', 'rack:drying']","[1, 110]",111.0316,300111.0316,put-in--spoon,place5,place,5,27,3,74,19
P30_111_317,P30,P30_111,00:13:28.61,00:13:27.20,00:13:28.73,40360,40436,pick up mug,pick-up,0,mug,13,['mug'],[13],111.0317,300111.0317,pick-up--mug,pick5,pick,5,21,4,73,16
P30_111_323,P30,P30_111,00:13:38.60,00:13:38.10,00:13:38.99,40905,40949,pick up plate,pick-up,0,plate,2,['plate'],[2],111.0323,300111.0323,pick-up--plate,pick1,pick,1,12,4,55,16
P30_111_324,P30,P30_111,00:13:39.35,00:13:38.86,00:13:49.08,40943,41454,rinse plate,rinse,2,plate,2,['plate'],[2],111.0324,300111.0324,rinse--plate,rub(overturn)1,rub(overturn),1,18,11,35,10
P30_111_327,P30,P30_111,00:13:43.85,00:13:41.18,00:13:45.43,41059,41271,rinse plate,rinse,2,plate,2,['plate'],[2],111.0327,300111.0327,rinse--plate,rub(overturn)1,rub(overturn),1,18,11,35,10
P30_111_335,P30,P30_111,00:14:02.35,00:14:02.03,00:14:02.81,42101,42140,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0335,300111.0335,turn-off--tap,press0,press,0,6,5,10,4
P30_111_337,P30,P30_111,00:14:10.35,00:14:06.15,00:14:10.16,42307,42508,pick up container,pick-up,0,container,21,['container'],[21],111.0337,300111.0337,pick-up--container,pick1,pick,1,12,4,60,16
P30_111_351,P30,P30_111,00:14:30.35,00:14:29.60,00:14:30.35,43480,43517,pick up container,pick-up,0,container,21,['container'],[21],111.0351,300111.0351,pick-up--container,pick1,pick,1,12,4,60,16
P30_111_353,P30,P30_111,00:14:33.60,00:14:33.27,00:14:33.73,43663,43686,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0353,300111.0353,turn-off--tap,press0,press,0,6,5,10,4
P30_111_356,P30,P30_111,00:15:06.35,00:15:05.69,00:15:06.19,45284,45309,pick up glass,pick-up,0,glass,10,['glass'],[10],111.0356,300111.0356,pick-up--glass,pick1,pick,1,12,4,71,16
P30_111_358,P30,P30_111,00:15:11.35,00:15:11.24,00:15:12.55,45562,45627,put down glass,put-down,1,glass,10,['glass'],[10],111.0358,300111.0358,put-down--glass,place1,place,1,3,3,27,2
P30_111_367,P30,P30_111,00:16:02.35,00:16:01.07,00:16:02.51,48053,48125,open fridge,open,3,fridge,12,['fridge'],[12],111.0367,300111.0367,open--fridge,pull4,pull,4,1,1,1,1
P30_111_369,P30,P30_111,00:16:06.85,00:16:06.05,00:16:07.65,48302,48382,close fridge,close,4,fridge,12,['fridge'],[12],111.0369,300111.0369,close--fridge,push0,push,0,2,2,2,0
P30_111_370,P30,P30_111,00:16:07.10,00:16:06.98,00:16:07.63,48349,48381,pick up knife,pick-up,0,knife,4,['knife'],[4],111.037,300111.037,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_375,P30,P30_111,00:16:13.60,00:16:13.68,00:16:14.63,48684,48731,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0375,300111.0375,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_378,P30,P30_111,00:16:22.60,00:16:22.12,00:16:22.73,49106,49136,put down knife,put-down,1,knife,4,['knife'],[4],111.0378,300111.0378,put-down--knife,place3,place,3,5,3,8,2
P30_111_389,P30,P30_111,00:16:34.60,00:16:33.75,00:16:34.71,49687,49735,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0389,300111.0389,turn-off--tap,press0,press,0,6,5,10,4
P30_111_392,P30,P30_111,00:16:38.35,00:16:36.27,00:16:36.75,49813,49837,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0392,300111.0392,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_411,P30,P30_111,00:17:17.60,00:17:15.82,00:17:17.18,51791,51859,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0411,300111.0411,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_420,P30,P30_111,00:17:36.35,00:17:35.19,00:17:36.24,52759,52812,turn off hob,turn-off,8,hob,24,['hob'],[24],111.042,300111.042,turn-off--hob,rotate5,rotate,5,8,6,28,4
P30_111_422,P30,P30_111,00:17:43.85,00:17:42.61,00:17:43.19,53130,53159,put down pan,put-down,1,pan,5,['pan'],[5],111.0422,300111.0422,put-down--pan,place4,place,4,7,3,11,2
P30_111_427,P30,P30_111,00:17:53.85,00:17:53.26,00:17:54.15,53663,53707,pick up pan containing passata,pick-up,0,pan,5,"['pan', 'passata:containing']","[5, 47]",111.0427,300111.0427,pick-up--pan,pick4,pick,4,31,4,69,16
P30_111_433,P30,P30_111,00:18:20.85,00:18:18.29,00:18:20.69,54914,55034,put spoon in pan,put-in,5,spoon,1,"['spoon', 'pan']","[1, 5]",111.0433,300111.0433,put-in--spoon,place5,place,5,27,3,74,19
P30_111_434,P30,P30_111,00:18:24.10,00:18:21.66,00:18:24.83,55083,55241,put down pan,put-down,1,pan,5,['pan'],[5],111.0434,300111.0434,put-down--pan,place4,place,4,7,3,11,2
P30_111_435,P30,P30_111,00:18:25.35,00:18:25.00,00:18:25.75,55250,55287,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0435,300111.0435,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_438,P30,P30_111,00:18:49.10,00:18:48.70,00:18:49.40,56435,56470,put spoon in pan,put-in,5,spoon,1,"['spoon', 'pan']","[1, 5]",111.0438,300111.0438,put-in--spoon,place5,place,5,27,3,74,19
P30_111_443,P30,P30_111,00:19:46.85,00:19:46.09,00:19:47.64,59304,59382,open fridge,open,3,fridge,12,['fridge'],[12],111.0443,300111.0443,open--fridge,pull4,pull,4,1,1,1,1
P30_111_480,P30,P30_111,00:21:51.36,00:21:50.81,00:21:51.58,65540,65579,turn off tap,turn-off,8,tap,0,['tap'],[0],111.048,300111.048,turn-off--tap,press0,press,0,6,5,10,4
P30_111_483,P30,P30_111,00:21:55.86,00:21:55.42,00:21:56.42,65771,65821,open fridge,open,3,fridge,12,['fridge'],[12],111.0483,300111.0483,open--fridge,pull4,pull,4,1,1,1,1
P30_111_485,P30,P30_111,00:21:57.85,00:21:57.19,00:21:58.06,65859,65903,close fridge,close,4,fridge,12,['fridge'],[12],111.0485,300111.0485,close--fridge,push0,push,0,2,2,2,0
P30_111_488,P30,P30_111,00:22:04.85,00:22:03.54,00:22:05.27,66177,66263,open cupboard,open,3,cupboard,3,['cupboard'],[3],111.0488,300111.0488,open--cupboard,pull4,pull,4,1,1,4,1
P30_111_495,P30,P30_111,00:22:20.35,00:22:19.93,00:22:20.90,66996,67045,close cupboard,close,4,cupboard,3,['cupboard'],[3],111.0495,300111.0495,close--cupboard,push0,push,0,2,2,6,0
P30_111_497,P30,P30_111,00:22:23.60,00:22:23.01,00:22:23.58,67150,67179,open oven,open,3,oven,46,['oven'],[46],111.0497,300111.0497,open--oven,pull4,pull,4,1,1,46,1
P30_111_501,P30,P30_111,00:22:44.10,00:22:43.14,00:22:44.81,68157,68240,close oven,close,4,oven,46,['oven'],[46],111.0501,300111.0501,close--oven,push4,push,4,22,2,47,0
P30_111_503,P30,P30_111,00:22:53.10,00:22:52.53,00:22:54.23,68626,68711,put down pan,put-down,1,pan,5,['pan'],[5],111.0503,300111.0503,put-down--pan,place4,place,4,7,3,11,2
P30_111_511,P30,P30_111,00:23:35.85,00:23:35.29,00:23:35.86,70764,70793,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0511,300111.0511,turn-off--tap,press0,press,0,6,5,10,4
P30_111_532,P30,P30_111,00:24:19.10,00:24:18.43,00:24:18.95,72921,72947,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],111.0532,300111.0532,pick-up--spoon,pick3,pick,3,4,4,59,16
P30_111_535,P30,P30_111,00:24:27.10,00:24:26.80,00:24:30.04,73340,73502,rinse spoon,rinse,2,spoon,1,['spoon'],[1],111.0535,300111.0535,rinse--spoon,rub(overturn)5,rub(overturn),5,17,11,32,10
P30_111_536,P30,P30_111,00:24:30.86,00:24:30.72,00:24:32.05,73536,73602,put spoon in drying rack,put-in,5,spoon,1,"['spoon', 'rack:drying']","[1, 110]",111.0536,300111.0536,put-in--spoon,place5,place,5,27,3,74,19
P30_111_538,P30,P30_111,00:24:32.85,00:24:32.72,00:24:33.34,73636,73667,pick up pan,pick-up,0,pan,5,['pan'],[5],111.0538,300111.0538,pick-up--pan,pick4,pick,4,31,4,69,16
P30_111_539,P30,P30_111,00:24:34.10,00:24:33.39,00:24:39.18,73669,73959,rinse pan,rinse,2,pan,5,['pan'],[5],111.0539,300111.0539,rinse--pan,rub(overturn)4,rub(overturn),4,16,11,33,10
P30_111_542,P30,P30_111,00:24:42.85,00:24:42.42,00:24:42.93,74121,74146,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0542,300111.0542,turn-off--tap,press0,press,0,6,5,10,4
P30_111_553,P30,P30_111,00:25:16.85,00:25:16.67,00:25:32.68,75833,76634,rinse pan,rinse,2,pan,5,['pan'],[5],111.0553,300111.0553,rinse--pan,rub(overturn)4,rub(overturn),4,16,11,33,10
P30_111_554,P30,P30_111,00:25:33.35,00:25:32.78,00:25:33.43,76639,76671,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0554,300111.0554,turn-off--tap,press0,press,0,6,5,10,4
P30_111_559,P30,P30_111,00:25:44.60,00:25:43.82,00:25:44.57,77191,77228,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0559,300111.0559,turn-off--tap,press0,press,0,6,5,10,4
P30_111_566,P30,P30_111,00:26:15.12,00:26:14.79,00:26:15.89,78739,78794,open cupboard,open,3,cupboard,3,['cupboard'],[3],111.0566,300111.0566,open--cupboard,pull4,pull,4,1,1,4,1
P30_111_568,P30,P30_111,00:26:21.60,00:26:21.42,00:26:22.11,79071,79105,close cupboard,close,4,cupboard,3,['cupboard'],[3],111.0568,300111.0568,close--cupboard,push0,push,0,2,2,6,0
P30_111_569,P30,P30_111,00:26:22.60,00:26:22.12,00:26:22.82,79106,79141,put glass down,put-down,1,glass,10,['glass'],[10],111.0569,300111.0569,put-down--glass,place1,place,1,3,3,27,2
P30_111_586,P30,P30_111,00:27:19.10,00:27:17.96,00:27:19.17,81898,81958,open fridge,open,3,fridge,12,['fridge'],[12],111.0586,300111.0586,open--fridge,pull4,pull,4,1,1,1,1
P30_111_588,P30,P30_111,00:27:21.10,00:27:20.47,00:27:21.22,82023,82061,close fridge,close,4,fridge,12,['fridge'],[12],111.0588,300111.0588,close--fridge,push0,push,0,2,2,2,0
P30_111_594,P30,P30_111,00:27:32.10,00:27:31.50,00:27:32.50,82575,82625,open drawer,open,3,drawer,8,['drawer'],[8],111.0594,300111.0594,open--drawer,pull4,pull,4,1,1,3,1
P30_111_595,P30,P30_111,00:27:33.10,00:27:31.00,00:27:33.81,82550,82690,take spoon,take,0,spoon,1,['spoon'],[1],111.0595,300111.0595,take--spoon,pick3,pick,3,4,4,24,3
P30_111_596,P30,P30_111,00:27:33.85,00:27:33.77,00:27:34.28,82688,82714,close drawer,close,4,drawer,8,['drawer'],[8],111.0596,300111.0596,close--drawer,push0,push,0,2,2,9,0
P30_111_598,P30,P30_111,00:27:39.35,00:27:39.09,00:27:39.86,82954,82993,put spoon in washing up bowl,put-in,5,spoon,1,"['spoon', 'bowl:washing:up']","[1, 7]",111.0598,300111.0598,put-in--spoon,place5,place,5,27,3,74,19
P30_111_614,P30,P30_111,00:29:18.10,00:29:17.48,00:29:18.26,87874,87913,pick up knife,pick-up,0,knife,4,['knife'],[4],111.0614,300111.0614,pick-up--knife,pick3,pick,3,4,4,58,16
P30_111_617,P30,P30_111,00:29:23.85,00:29:23.54,00:29:27.99,88177,88399,rinse knife,rinse,2,knife,4,['knife'],[4],111.0617,300111.0617,rinse--knife,rub(overturn)5,rub(overturn),5,17,11,34,10
P30_111_619,P30,P30_111,00:29:30.85,00:29:30.28,00:29:31.40,88514,88570,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],111.0619,300111.0619,pick-up--board:chopping,pick1,pick,1,12,4,75,16
P30_111_623,P30,P30_111,00:29:36.85,00:29:36.02,00:29:36.46,88801,88823,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0623,300111.0623,turn-off--tap,press0,press,0,6,5,10,4
P30_111_629,P30,P30_111,00:29:51.35,00:29:51.39,00:29:51.99,89569,89599,turn off tap,turn-off,8,tap,0,['tap'],[0],111.0629,300111.0629,turn-off--tap,press0,press,0,6,5,10,4
P30_112_1,P30,P30_112,00:00:04.100,00:00:03.29,00:00:04.49,164,224,open oven,open,3,oven,46,['oven'],[46],112.0001,300112.0001,open--oven,pull4,pull,4,1,1,46,1
P30_112_5,P30,P30_112,00:00:16.863,00:00:16.26,00:00:16.90,813,844,close oven,close,4,oven,46,['oven'],[46],112.0005,300112.0005,close--oven,push4,push,4,22,2,47,0
P30_112_11,P30,P30_112,00:00:25.600,00:00:24.54,00:00:25.96,1227,1298,put down chopping board,put-down,1,board:chopping,18,['board:chopping'],[18],112.0011,300112.0011,put-down--board:chopping,place1,place,1,3,3,83,2
P30_112_12,P30,P30_112,00:00:26.850,00:00:25.80,00:00:27.15,1290,1357,pick up knife from drying rack,pick-up,0,knife,4,"['knife', 'rack:drying']","[4, 110]",112.0012,300112.0012,pick-up--knife,pick3,pick,3,4,4,58,16
P30_112_21,P30,P30_112,00:00:49.850,00:00:48.78,00:00:49.78,2439,2489,put down knife,put-down,1,knife,4,['knife'],[4],112.0021,300112.0021,put-down--knife,place3,place,3,5,3,8,2
P30_112_24,P30,P30_112,00:00:54.363,00:00:54.00,00:00:54.75,2700,2737,open cupboard,open,3,cupboard,3,['cupboard'],[3],112.0024,300112.0024,open--cupboard,pull4,pull,4,1,1,4,1
P30_112_25,P30,P30_112,00:00:55.350,00:00:54.68,00:00:55.80,2734,2790,pick up plate,pick-up,0,plate,2,['plate'],[2],112.0025,300112.0025,pick-up--plate,pick1,pick,1,12,4,55,16
